date;time;status;reference;description;assetType;type;isin;shares;price;amount;fee;tax;currency
2025-11-21;10:39:14;Executed;"SCALZJwxuzmU89y";"Leverage Shares 3x NVIDIA ETP";Security;Buy;XS2820604770;6;44,99;-269,94;0,00;0,00;EUR
2025-11-21;10:22:13;Executed;"SCALvwSp73Aihis";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;1.000;0,6609;-660,90;0,00;0,00;EUR
2025-11-21;10:21:44;Executed;"SCALtp6xpdJPXre";"Leverage Shares 4x Long Semiconductors ETP";Security;Buy;XS2779861082;55;4,9682;-273,251;0,00;0,00;EUR
2025-11-20;19:53:32;Executed;"SCALDXWmsJQr5tT";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;500;1,143;-571,50;0,00;0,00;EUR
2025-11-20;19:52:58;Executed;"SCALtYDx2dY12Vt";"NVIDIA";Security;Sell;US67066G1040;5;157,74;788,70;0,00;58,20;EUR
2025-11-20;17:58:10;Executed;"SCALgNRNRCYAMEz";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;500;1,2467;-623,35;0,00;0,00;EUR
2025-11-20;17:42:49;Executed;"SCALWz9MYXm1rgM";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;1.000;0,7308;-730,80;0,00;0,00;EUR
2025-11-20;17:37:54;Executed;"SCALx54hyFMUSzK";"Xtrackers Artificial Intelligence & Big Data (Acc)";Security;Sell;IE00BGV5VN51;2;150,54;301,08;0,00;4,04;EUR
2025-11-20;17:35:00;Cancelled;"SCALZiHjmbUwZK2";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;0;0,00;0,00;0,00;0,00;EUR
2025-11-20;17:34:40;Cancelled;"SCALgsBezYVyk5a";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;0;0,00;0,00;0,00;0,00;EUR
2025-11-20;01:00:00;Executed;"965665373";"scalable";Cash;Deposit;;;;500,00;0,00;;EUR
2025-11-19;22:47:29;Executed;"SCALGV6xzCSxv22";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;200;1,5095;-301,90;0,00;0,00;EUR
2025-11-19;13:05:09;Executed;"SCAL8vuWfySfe9L";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;50;14,207;710,35;0,00;35,18;EUR
2025-11-19;13:02:01;Executed;"SCAL2nNBAGDscry";"Invesco MSCI World (Acc)";Security;Sell;IE00B60SX394;8;116,315;930,52;0,00;20,51;EUR
2025-11-19;11:41:05;Executed;"SCAL9P59cLDVUSw";"21shares Cardano ETP";Security;Buy;CH1102728750;38;7,385;-280,63;1,93;0,00;EUR
2025-11-19;11:39:41;Executed;"SCALRdD3jKZRCgy";"Leverage Shares 3x Amazon ETP";Security;Buy;IE00BK5BZQ82;50;7,0705;-353,525;0,00;0,00;EUR
2025-11-18;17:04:45;Executed;"SCALmW6Y83p9AaA";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;500;0,8182;-409,10;0,00;0,00;EUR
2025-11-18;12:16:51;Executed;"SCALGScXAXjYoWV";"WisdomTree S&P 500 5x Daily Leveraged";Security;Buy;XS2771643025;10;31,27;-312,70;0,00;0,00;EUR
2025-11-18;11:17:49;Executed;"SCALLLPp5CdYap5";"Leverage Shares 4x Long Semiconductors ETP";Security;Buy;XS2779861082;50;6,235;-311,75;0,00;0,00;EUR
2025-11-18;10:36:50;Executed;"SCALKqcAK46oAZj";"Leverage Shares 3x Amazon ETP";Security;Buy;IE00BK5BZQ82;100;7,674;-767,40;0,00;0,00;EUR
2025-11-18;10:36:29;Executed;"SCAL8dgW6xctQ2Q";"Leverage Shares 3x Microsoft ETP";Security;Buy;IE00BK5BZV36;10;67,76;-677,60;0,00;0,00;EUR
2025-11-18;08:36:08;Executed;"SCALk53QpJkGxs9";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;500;1,6439;-821,95;0,00;0,00;EUR
2025-11-18;08:29:36;Executed;"SCALPZwh6bm2Y6f";"Leverage Shares 3x Baidu ETP Securities";Security;Buy;XS2757381749;100;5,4875;-548,75;0,00;0,00;EUR
2025-11-18;08:23:17;Executed;"SCAL8jT7QZd1xWN";"Amazon.com";Security;Sell;US0231351067;3;196,92;590,76;0,00;0,00;EUR
2025-11-18;08:22:13;Executed;"SCAL8q4shBhJ8DW";"NVIDIA";Security;Sell;US67066G1040;5;157,60;788,00;0,00;55,78;EUR
2025-11-18;08:21:58;Executed;"SCAL5JB3RB4BqnJ";"iShares Physical Silver ETC (Acc)";Security;Sell;IE00B4NCWG09;10;40,542;405,42;0,00;0,99;EUR
2025-11-18;08:21:39;Executed;"SCALrUGDi3dnRu5";"Xtrackers Nasdaq 100 (Acc)";Security;Sell;IE00BMFKG444;10;48,955;489,55;0,00;11,65;EUR
2025-11-18;08:21:27;Executed;"SCAL1fZsNqkzuZb";"Xtrackers Artificial Intelligence & Big Data (Acc)";Security;Sell;IE00BGV5VN51;6;149,56;897,36;0,00;35,39;EUR
2025-11-17;20:36:48;Executed;"SCALZmh1nFwX37p";"Leverage Shares 3x Long Coinbase (COIN) ETP";Security;Buy;XS2399367254;50;2,6564;-132,82;0,99;0,00;EUR
2025-11-14;18:53:56;Executed;"SCALiNT9fhfzReC";"D-Wave Quantum";Security;Buy;US26740W1099;12;20,93;-251,16;0,00;0,00;EUR
2025-11-14;18:37:02;Executed;"SCALFNAYbmLpj7v";"Leverage Shares 3x Long Semiconductors ETP Securities";Security;Buy;XS2399367502;50;6,622;-331,10;0,00;0,00;EUR
2025-11-14;16:40:25;Executed;"SCAL42bi7wknG2f";"WisdomTree S&P 500 5x Daily Leveraged";Security;Buy;XS2771643025;20;33,12;-662,40;0,00;0,00;EUR
2025-11-14;16:10:47;Executed;"SCALDXUcTse2ioA";"WisdomTree Natural Gas";Security;Buy;JE00BN7KB334;100;6,1485;-614,85;0,00;0,00;EUR
2025-11-14;13:31:29;Executed;"SCALJdCc6HPnZiE";"Leverage Shares 3x Long Gold";Security;Sell;XS2472195101;10;41,332;413,32;0,00;1,17;EUR
2025-11-14;13:31:16;Executed;"SCALdKhk4BMXbs8";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;100;13,908;1.390,80;0,00;55,79;EUR
2025-11-14;13:17:28;Executed;"SCALR9fRzLcdzRe";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;500;0,8492;-424,60;0,00;0,00;EUR
2025-11-14;12:19:15;Executed;"SCALN2MPcrML4Qu";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;300;1,7473;-524,19;0,00;0,00;EUR
2025-11-14;09:44:29;Executed;"SCALXRYc4WDPB1y";"iShares Physical Gold ETC";Security;Sell;IE00B4ND3602;10;69,79;697,90;0,00;5,86;EUR
2025-11-14;09:44:10;Executed;"SCALAU214W3VuAJ";"iShares Physical Silver ETC (Acc)";Security;Sell;IE00B4NCWG09;10;43,372;433,72;0,00;8,46;EUR
2025-11-14;09:42:25;Executed;"SCALMcKWAjngnAR";"WisdomTree S&P 500 5x Daily Leveraged";Security;Buy;XS2771643025;10;32,57;-325,70;0,00;0,00;EUR
2025-11-14;09:04:28;Executed;"SCAL17dgFsNPAta";"Leverage Shares 3x Microsoft ETP";Security;Buy;IE00BK5BZV36;5;66,57;-332,85;0,00;0,00;EUR
2025-11-14;08:07:24;Cancelled;"SCALbSxvXkkys8E";"Xiaomi";Security;Buy;KYG9830T1067;0;0,00;0,00;0,00;0,00;EUR
2025-11-13;20:37:10;Executed;"SCALfAjrwQUme49";"WisdomTree Silver 2x Daily Leveraged";Security;Buy;JE00B2NFTS64;50;14,542;-727,10;0,00;0,00;EUR
2025-11-13;20:21:10;Executed;"SCALzvomso2jXgg";"Applied Digital";Security;Buy;US0381692070;15;19,90;-298,50;0,00;0,00;EUR
2025-11-13;19:25:55;Executed;"SCALNrP6aZJpkSu";"Leverage Shares 4x Long Semiconductors ETP";Security;Buy;XS2779861082;40;6,9365;-277,46;0,00;0,00;EUR
2025-11-13;19:24:30;Executed;"SCALQ8o7aVis3bd";"WisdomTree Uranium and Nuclear Energy (Acc)";Security;Buy;IE0003BJ2JS4;7;43,34;-303,38;0,00;0,00;EUR
2025-11-13;19:23:28;Executed;"SCALzaypsqpVhft";"iShares Blockchain Technology (Acc)";Security;Buy;IE000RDRMSD1;20;15,192;-303,84;0,00;0,00;EUR
2025-11-13;19:21:20;Executed;"SCALTAe7MDWTXGm";"Leverage Shares 3x Baidu ETP Securities";Security;Buy;XS2757381749;100;6,306;-630,60;0,00;0,00;EUR
2025-11-13;19:19:09;Cancelled;"SCALfLhxecLfxHw";"Leverage Shares 3x Baidu ETP Securities";Security;Sell;XS2757381749;0;0,00;0,00;0,00;0,00;EUR
2025-11-13;16:31:02;Cancelled;"SCALbR1GPhQ9zcA";"Leverage Shares 3x Alibaba ETP";Security;Sell;XS2337090851;0;0,00;0,00;0,00;0,00;EUR
2025-11-13;15:53:36;Executed;"SCALJgXBeTgzZzt";"Leverage Shares 4x Long Semiconductors ETP";Security;Buy;XS2779861082;40;7,555;-302,20;0,00;0,00;EUR
2025-11-13;15:51:12;Executed;"SCALdeajLQ2RRAL";"Nebius Group";Security;Buy;NL0009805522;5;75,50;-377,50;0,00;0,00;EUR
2025-11-13;15:50:49;Executed;"SCALbzwy3pkjrP2";"Leverage Shares 3x NVIDIA ETP";Security;Buy;XS2820604770;5;53,47;-267,35;0,00;0,00;EUR
2025-11-13;15:48:23;Executed;"SCALqafFXVtFgv6";"Leverage Shares 3x Amazon ETP";Security;Buy;IE00BK5BZQ82;100;8,8365;-883,65;0,00;0,00;EUR
2025-11-13;15:34:03;Executed;"SCALKNdB9wcScTY";"Leverage Shares 3x NVIDIA ETP";Security;Buy;XS2820604770;8;54,965;-439,72;0,00;0,00;EUR
2025-11-13;07:55:17;Executed;"SCALbeVeTX28Rao";"Leverage Shares 3x Baidu ETP Securities";Security;Sell;XS2757381749;50;8,3125;415,625;0,00;0,00;EUR
2025-11-13;01:00:00;Executed;"AASE 88857937";"";Cash;Taxes;;;;10,06;0,00;;EUR
2025-11-12;19:25:44;Executed;"SCALjGi7qLmVvzU";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;100;15,006;1.500,60;0,00;46,82;EUR
2025-11-12;18:28:03;Executed;"SCALoPAtEv121AW";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;50;14,864;743,20;0,00;15,33;EUR
2025-11-12;17:26:51;Executed;"SCALnS5TprCsKkS";"MP Materials Corp";Security;Buy;US5533681012;5;51,00;-255,00;0,00;0,00;EUR
2025-11-12;17:26:04;Executed;"SCALXHc2sFbMsEN";"Nebius Group";Security;Buy;NL0009805522;4;81,00;-324,00;0,00;0,00;EUR
2025-11-12;16:47:25;Executed;"SCAL7gVT2LjExk5";"iShares Physical Gold ETC";Security;Sell;IE00B4ND3602;10;69,995;699,95;0,00;6,41;EUR
2025-11-12;16:46:40;Executed;"SCALqDyWFTYrLiA";"iShares Physical Silver ETC (Acc)";Security;Sell;IE00B4NCWG09;20;43,542;870,84;0,00;18,33;EUR
2025-11-12;16:45:57;Executed;"SCAL3o4H4AxELW5";"Leverage Shares 3x Facebook ETP";Security;Buy;IE00BK5C1B80;100;5,0885;-508,85;0,00;0,00;EUR
2025-11-12;16:45:28;Executed;"SCALQHp3rq8JmVj";"Leverage Shares 3x AMD ETP";Security;Sell;XS2337090422;200;2,222;444,40;0,00;26,40;EUR
2025-11-12;16:13:38;Executed;"SCALsp5sHhro2nL";"Applied Digital";Security;Buy;US0381692070;11;24,40;-268,40;0,00;0,00;EUR
2025-11-12;16:09:44;Executed;"SCAL5HMKFkn81qw";"Leverage Shares 3x Alibaba ETP";Security;Buy;XS2337090851;50;6,635;-331,75;0,00;0,00;EUR
2025-11-12;16:08:49;Executed;"SCALDZMgdZy3NWr";"Leverage Shares 3x AMD ETP";Security;Sell;XS2337090422;500;2,0922;1.046,10;0,00;6,19;EUR
2025-11-12;15:50:39;Executed;"SCALueua5p2sEuD";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;100;14,40;1.440,00;0,00;8,21;EUR
2025-11-12;15:32:23;Executed;"SCALjgQVXsJDZcS";"Leverage Shares 3x AMD ETP";Security;Sell;XS2337090422;360;2,0494;737,784;0,00;0,00;EUR
2025-11-11;21:08:15;Executed;"SCAL7QKNQMeHBoC";"Nebius Group";Security;Buy;NL0009805522;3;87,50;-262,50;0,00;0,00;EUR
2025-11-10;17:54:20;Executed;"SCALx3TcnsZgJ7D";"MP Materials Corp";Security;Sell;US5533681012;10;55,20;552,00;0,00;1,58;EUR
2025-11-10;15:47:16;Executed;"SCAL2DzJh9Y21zF";"Leverage Shares 3x Microsoft ETP";Security;Buy;IE00BK5BZV36;5;68,25;-341,25;0,00;0,00;EUR
2025-11-10;15:45:03;Cancelled;"SCALuYCBY4JymA3";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;0;0,00;0,00;0,00;0,00;EUR
2025-11-10;07:56:25;Executed;"SCALUZoCShpvZRA";"Leverage Shares 3x Facebook ETP";Security;Buy;IE00BK5C1B80;136;5,4045;-735,012;0,00;0,00;EUR
2025-11-10;07:51:01;Executed;"SCALUyT5TySWgWi";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;200;1,6446;-328,92;0,00;0,00;EUR
2025-11-07;15:41:32;Executed;"SCALwoBZoqjfKto";"Leverage Shares 3x Facebook ETP";Security;Buy;IE00BK5C1B80;50;4,989;-249,45;0,99;0,00;EUR
2025-11-07;13:18:16;Executed;"SCALseahirnh9fs";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;160;1,6399;-262,384;0,00;0,00;EUR
2025-11-06;18:37:26;Executed;"SCALq4FBFooE9iL";"Leverage Shares 3x NVIDIA ETP";Security;Buy;XS2820604770;5;55,84;-279,20;0,00;0,00;EUR
2025-11-06;18:28:41;Executed;"SCALzqWwcVqYvM3";"iShares Blockchain Technology (Acc)";Security;Sell;IE000RDRMSD1;19;17,398;330,562;0,00;0,00;EUR
2025-11-06;18:26:30;Executed;"SCAL2YrVEhVU3zk";"Xtrackers Nasdaq 100 (Acc)";Security;Sell;IE00BMFKG444;5;50,30;251,50;0,00;0,85;EUR
2025-11-06;18:26:06;Executed;"SCALzcTvTD2FTLh";"iShares MSCI Global Semiconductors (Acc)";Security;Sell;IE000I8KRLL9;55;9,263;509,465;0,00;0,00;EUR
2025-11-06;18:17:40;Executed;"SCALShZP2dUrrdA";"Apple";Security;Sell;US0378331005;4,943;234,30;1.158,1449;0,00;75,97;EUR
2025-11-06;17:46:08;Executed;"SCALCqXkFdeDRtp";"Leverage Shares 3x NVIDIA ETP";Security;Buy;XS2820604770;5;56,89;-284,45;0,00;0,00;EUR
2025-11-06;17:42:47;Executed;"SCALydiib8FmkqW";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;200;1,7563;-351,26;0,00;0,00;EUR
2025-11-06;16:28:03;Cancelled;"SCALLq423yhqyHJ";"Leverage Shares 3x AMD ETP";Security;Sell;XS2337090422;0;0,00;0,00;0,00;0,00;EUR
2025-11-06;15:31:48;Cancelled;"SCALhMrq5SEYazh";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;0;0,00;0,00;0,00;0,00;EUR
2025-11-06;12:31:01;Executed;"SCALpFj5dtZAZNM";"Leverage Shares 3x Facebook ETP";Security;Buy;IE00BK5C1B80;100;5,9955;-599,55;0,00;0,00;EUR
2025-11-06;11:30:50;Executed;"SCAL1Wo44kvBu2s";"Leverage Shares 3x AMD ETP";Security;Sell;XS2337090422;200;2,2004;440,08;0,00;0,00;EUR
2025-11-06;10:17:41;Executed;"SCALCcKVphzV5DD";"Leverage Shares 3x Alibaba ETP";Security;Sell;XS2337090851;50;8,448;422,40;0,00;0,00;EUR
2025-11-06;09:55:43;Executed;"SCALyinhB7XXaBQ";"Leverage Shares 4x Long Semiconductors ETP";Security;Buy;XS2779861082;50;8,892;-444,60;0,00;0,00;EUR
2025-11-06;09:49:59;Executed;"SCALLKLwe9a1zbV";"Leverage Shares 3x NVIDIA ETP";Security;Buy;XS2820604770;10;63,505;-635,05;0,00;0,00;EUR
2025-11-06;09:38:33;Executed;"SCALKXhhdrD6P6q";"WisdomTree Uranium and Nuclear Energy (Acc)";Security;Buy;IE0003BJ2JS4;10;46,12;-461,20;0,00;0,00;EUR
2025-11-06;09:33:51;Executed;"SCALePYVNxKVQgP";"Leverage Shares 3x Alibaba ETP";Security;Sell;XS2337090851;100;8,4075;840,75;0,00;0,00;EUR
2025-11-06;09:11:33;Cancelled;"SCALU8WnRyE6hdu";"Leverage Shares 3x AMD ETP";Security;Sell;XS2337090422;0;0,00;0,00;0,00;0,00;EUR
2025-11-06;08:20:08;Executed;"SCALojzcXAVczfT";"iShares Physical Gold ETC";Security;Sell;IE00B4ND3602;20;67,575;1.351,50;0,00;0,98;EUR
2025-11-05;13:06:19;Executed;"SCAL9GZbnrNKWTo";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;150;1,7413;-261,195;0,00;0,00;EUR
2025-11-05;10:21:41;Executed;"SCALf8wgH8Ewqug";"WisdomTree S&P 500 5x Daily Leveraged";Security;Buy;XS2771643025;10;34,85;-348,50;0,00;0,00;EUR
2025-11-05;10:19:50;Executed;"SCALKh9AMmNd6vt";"Microsoft";Security;Sell;US5949181045;2;447,15;894,30;0,00;0,00;EUR
2025-11-05;01:00:00;Executed;"AASE 88025937";"";Cash;Taxes;;;;3,41;0,00;;EUR
2025-11-04;19:54:18;Executed;"SCALKTfzj26CVjR";"Leverage Shares 3x Long Coinbase (COIN) ETP";Security;Buy;XS2399367254;50;5,0985;-254,925;0,00;0,00;EUR
2025-11-04;16:19:53;Executed;"SCALQEH7WGXpqjT";"WisdomTree Silver 2x Daily Leveraged";Security;Buy;JE00B2NFTS64;50;11,795;-589,75;0,00;0,00;EUR
2025-11-04;15:34:23;Executed;"SCALnPjYCEv74hP";"iShares Physical Gold ETC";Security;Sell;IE00B4ND3602;20;66,605;1.332,10;0,00;57,37;EUR
2025-11-04;14:32:32;Executed;"SCALsxHoZb1H7sw";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;500;0,8968;-448,40;0,00;0,00;EUR
2025-11-04;13:16:21;Executed;"SCALCZYFfu3nKAn";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;500;1,0056;-502,80;0,00;0,00;EUR
2025-11-04;13:05:10;Executed;"SCALydqqkFuYRV2";"WisdomTree Natural Gas";Security;Sell;JE00BN7KB334;70;5,9185;414,295;0,00;8,40;EUR
2025-11-04;12:51:42;Executed;"SCALDYtdutSpW2D";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;1.000;1,0456;-1.045,60;0,00;0,00;EUR
2025-11-04;07:35:07;Executed;"SCALVzKE8JZWyzt";"Leverage Shares 3x Alibaba ETP";Security;Buy;XS2337090851;100;7,787;-778,70;0,00;0,00;EUR
2025-11-04;07:34:10;Executed;"SCAL6VeYYwm6XT4";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;1.000;1,16;-1.160,00;0,00;0,00;EUR
2025-11-04;07:33:35;Executed;"SCALzE4e5uVTdtc";"Leverage Shares 3x Facebook ETP";Security;Buy;IE00BK5C1B80;100;5,865;-586,50;0,00;0,00;EUR
2025-11-03;18:06:08;Executed;"SCALFrxKEnxr4Hf";"WisdomTree Uranium and Nuclear Energy (Acc)";Security;Buy;IE0003BJ2JS4;10;49,515;-495,15;0,00;0,00;EUR
2025-11-03;16:57:16;Executed;"SCALAoWCtWndLcD";"Leverage Shares 4x Long Semiconductors ETP";Security;Buy;XS2779861082;50;9,618;-480,90;0,00;0,00;EUR
2025-11-03;16:38:22;Executed;"SCAL6pDD1u2KT1k";"21Shares Cardano ETP";Security;Buy;CH1102728750;56;8,7855;-491,988;3,39;0,00;EUR
2025-11-03;16:23:35;Executed;"SCALva5JJy6kKAp";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;120;2,2084;-265,008;0,00;0,00;EUR
2025-11-03;15:57:53;Executed;"SCALa4zBhwgRBGi";"WisdomTree Uranium and Nuclear Energy (Acc)";Security;Buy;IE0003BJ2JS4;20;51,05;-1.021,00;0,00;0,00;EUR
2025-11-03;15:57:11;Executed;"SCALH1fWZ1CUQkU";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;1.400;1,0996;-1.539,44;0,00;0,00;EUR
2025-11-03;15:36:35;Executed;"SCALUhtDqok79NQ";"Leverage Shares 3x Facebook ETP";Security;Buy;IE00BK5C1B80;100;6,4505;-645,05;0,00;0,00;EUR
2025-11-03;15:36:00;Executed;"SCAL2LPG7Z7vuba";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;50;11,00;550,00;0,00;60,00;EUR
2025-11-03;15:34:13;Executed;"SCALftCha5EeWcX";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;200;10,89;2.178,00;0,00;198,84;EUR
2025-11-03;13:53:57;Executed;"SCALDYk4BjLJWCc";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;500;2,3002;-1.150,10;0,00;0,00;EUR
2025-11-03;10:55:48;Executed;"SCALFpKbH78x9pe";"Leverage Shares 3x Long Coinbase (COIN) ETP";Security;Buy;XS2399367254;40;6,5025;-260,10;0,00;0,00;EUR
2025-11-03;10:49:30;Executed;"SCAL8LxwZ4FZfEz";"Leverage Shares 3x Alibaba ETP";Security;Buy;XS2337090851;100;8,3915;-839,15;0,00;0,00;EUR
2025-11-03;10:48:41;Executed;"SCALwLfJWU7dLuN";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;120;2,2882;-274,584;0,00;0,00;EUR
2025-11-03;10:48:19;Executed;"SCAL3hMKrGRHDQo";"Microsoft";Security;Buy;US5949181045;1;450,30;-450,30;0,00;0,00;EUR
2025-11-03;10:48:09;Executed;"SCAL6UVQiNfBQ6s";"MP Materials Corp";Security;Buy;US5533681012;10;55,40;-554,00;0,00;0,00;EUR
2025-11-03;09:24:15;Executed;"SCALp6RrVVm3ppA";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;500;1,0753;-537,65;0,00;0,00;EUR
2025-11-03;07:57:50;Executed;"SCALjHPYhXufNN9";"Leverage Shares 3x Baidu ETP Securities";Security;Buy;XS2757381749;50;6,8745;-343,725;0,00;0,00;EUR
2025-10-31;23:17:46;Expired;"SCAL2EUbHrce4un";"WisdomTree Silver 2x Daily Leveraged";Security;Buy;JE00B2NFTS64;0;0,00;0,00;0,00;0,00;EUR
2025-10-31;23:15:25;Expired;"SCALFQNxMvHaJq1";"Leverage Shares 3x NVIDIA ETP";Security;Buy;XS2820604770;0;0,00;0,00;0,00;0,00;EUR
2025-10-31;23:15:25;Expired;"SCAL4RGUCduwRvU";"Leverage Shares 3x NVIDIA ETP";Security;Buy;XS2820604770;0;0,00;0,00;0,00;0,00;EUR
2025-10-31;23:12:28;Expired;"SCALsyGzkMwzCTs";"Amazon.com";Security;Buy;US0231351067;0;0,00;0,00;0,00;0,00;EUR
2025-10-31;23:09:14;Expired;"SCALuanxevvGH65";"D-Wave Quantum";Security;Buy;US26740W1099;0;0,00;0,00;0,00;0,00;EUR
2025-10-31;16:22:58;Executed;"SCAL6z7624UBHg8";"MP Materials Corp";Security;Buy;US5533681012;10;54,60;-546,00;0,00;0,00;EUR
2025-10-31;15:17:32;Cancelled;"SCAL8kK4cobqYnW";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;0;0,00;0,00;0,00;0,00;EUR
2025-10-31;15:14:41;Executed;"SCALDEtXDLqyqzW";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;1.000;1,0798;-1.079,80;0,00;0,00;EUR
2025-10-31;14:58:46;Cancelled;"SCALs5x2rsPTb8g";"Leverage Shares 3x Facebook ETP";Security;Buy;IE00BK5C1B80;0;0,00;0,00;0,00;0,00;EUR
2025-10-31;14:58:37;Executed;"SCALLC6yKre6j8h";"Leverage Shares 3x Facebook ETP";Security;Buy;IE00BK5C1B80;200;6,526;-1.305,20;0,00;0,00;EUR
2025-10-31;14:55:07;Executed;"SCALsunKyiDogGt";"Leverage Shares 3x Long Coinbase (COIN) ETP";Security;Buy;XS2399367254;40;6,9615;-278,46;0,00;0,00;EUR
2025-10-31;14:49:27;Executed;"SCALAoR2UnbuCb8";"Leverage Shares 3x Facebook ETP";Security;Buy;IE00BK5C1B80;200;6,4915;-1.298,30;0,00;0,00;EUR
2025-10-31;14:12:00;Executed;"SCALFZGfTCRg5uh";"Leverage Shares 3x Facebook ETP";Security;Buy;IE00BK5C1B80;100;6,8245;-682,45;0,00;0,00;EUR
2025-10-31;14:11:08;Executed;"SCALy9XUWrzBsGY";"WisdomTree Silver 2x Daily Leveraged";Security;Buy;JE00B2NFTS64;60;12,589;-755,34;0,00;0,00;EUR
2025-10-31;13:23:13;Executed;"SCALRMoztEW3WFL";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;200;10,222;2.044,40;0,00;134,59;EUR
2025-10-31;13:18:24;Executed;"SCALuRiDyjYsRQB";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;150;10,106;1.515,90;0,00;122,25;EUR
2025-10-31;13:00:37;Executed;"SCAL3GkAFAa2CuB";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;100;10,024;1.002,40;0,00;78,53;EUR
2025-10-31;10:04:18;Cancelled;"SCALRKuMj3YAHfq";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;0;0,00;0,00;0,00;0,00;EUR
2025-10-31;10:04:00;Executed;"SCALaq6wQXHVVMH";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;100;10,022;1.002,20;0,00;77,86;EUR
2025-10-31;09:46:02;Executed;"SCALmRcfc5KKZwy";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;100;10,005;1.000,50;0,00;72,13;EUR
2025-10-31;09:30:29;Executed;"SCALB1RNmppetYv";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;100;10,006;1.000,60;0,00;68,76;EUR
2025-10-31;09:27:48;Executed;"SCAL2EqAgDqCvTy";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;50;9,891;494,55;0,00;33,39;EUR
2025-10-31;09:22:36;Executed;"SCALxeUoYttqs64";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;200;9,831;1.966,20;0,00;113,44;EUR
2025-10-31;09:06:18;Executed;"SCALxqbSY1Zd3t4";"Amazon.com";Security;Sell;US0231351067;3;214,75;644,25;0,00;8,80;EUR
2025-10-31;08:59:32;Executed;"SCALL9EvyH7SySo";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;100;9,3825;938,25;0,00;28,64;EUR
2025-10-30;21:47:51;Cancelled;"SCAL8RoUy9EJjLF";"Leverage Shares 3x Amazon ETP";Security;Sell;IE00BK5BZQ82;0;0,00;0,00;0,00;0,00;EUR
2025-10-30;17:26:04;Executed;"SCALfrqowT8YnXY";"Leverage Shares 3x Facebook ETP";Security;Buy;IE00BK5C1B80;100;7,279;-727,90;0,00;0,00;EUR
2025-10-30;15:26:24;Executed;"SCAL95EJnisz4SK";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;110;2,2834;-251,174;0,00;0,00;EUR
